id,scene_id,l1_scene,l2_scene_label,application_type,application_type_source,product_type,target_complexity,design_style,persona_title,query_text
q5k_scene_011_0054,scene_011,交互方式,Deleting & Removing 删除与移除,批量管理应用,keyword_extension,form_flow,medium,Minimalism,批量管理相关内容的真实使用者,我在做一个批量管理应用的多步骤表单流程，我想让用户不用想太多就能开始操作。页面里我至少想放一个快捷操作区和一个详情区，并且把二级筛选做得明显一些。尽量极简、留白多一些，小屏下不要显得拥挤。我更看重效率，不想让交互显得拖沓。
q5k_scene_011_0055,scene_011,交互方式,Deleting & Removing 删除与移除,回收站管理应用,keyword_extension,admin_panel,complex,Material,回收站管理相关内容的真实使用者,我想做一个面向不想学习成本太高的人的回收站管理应用管理后台，核心目标是让浏览更顺畅。 请把结构至少拆成核心信息区、详情区、列表或卡片区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑主按钮操作和反馈提示，另外 空状态、移动端收起布局 这些状态也要有对应反馈。 交互反馈要清晰一些，接近 Material，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果要加动效，希望它能服务于切换和定位，而不是只是装饰。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_011_0056,scene_011,交互方式,Deleting & Removing 删除与移除,Deleting & Removing 删除与移除应用,xlsx_candidate,dashboard,vague,,Deleting & Removing 删除与移除相关内容的真实使用者,我需要一个Deleting & Removing 删除与移除应用的数据看板，先把核心信息讲清楚就行。风格先不用定死，先偏轻量一点，别做得太重。 先把阅读顺序理顺最重要。
q5k_scene_011_0057,scene_011,交互方式,Deleting & Removing 删除与移除,Deleting应用,label_token_extension,form_flow,medium,,Deleting相关内容的真实使用者,我在做一个Deleting应用的多步骤表单流程，我更在意信息结构是不是一眼能看懂。页面里我至少想放一个核心信息区和一个列表或卡片区，并且把展开收起做得明显一些。风格先不用定死，不同尺寸下都别破坏主要阅读顺序。我不希望用户反复来回跳转才能完成一个小动作。
q5k_scene_011_0058,scene_011,交互方式,Deleting & Removing 删除与移除,Removing应用,label_token_extension,portfolio,complex,,Removing相关内容的真实使用者,我想做一个面向不想学习成本太高的人的Removing应用作品展示站，核心目标是让重点动作更好找。 请把结构至少拆成状态反馈区、状态反馈区、快捷操作区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑二级筛选和主按钮操作，另外 失败重试、加载状态 这些状态也要有对应反馈。 风格先不用定死，希望既能快速扫读，也能支持继续深看。 我不想只是堆卡片，希望每个区块的进入路径和退出路径都想清楚。 我希望页面不是只有展示，还要能支持后续的判断、比较或继续操作。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_011_0059,scene_011,交互方式,Deleting & Removing 删除与移除,删除与移除应用,label_token_extension,dashboard,vague,,删除与移除相关内容的真实使用者,帮我先搭一个删除与移除应用的数据看板，重点是看起来顺手、别太复杂。风格先不用定死，整体浏览节奏舒服就可以。 先保证浏览顺序别乱。
q5k_scene_011_0060,scene_011,交互方式,Deleting & Removing 删除与移除,任务处理应用,l1_extension,form_flow,medium,Dark,任务处理相关内容的真实使用者,我在做一个任务处理应用的多步骤表单流程，我希望首页先建立清晰的认知。页面里我至少想放一个任务列表和一个今日概览，并且把批量编辑做得明显一些。整体走暗色风格，移动端和桌面端都要顺手。别让页面看起来像模板拼接，至少要有一个明显记忆点。
q5k_scene_011_0061,scene_011,交互方式,Deleting & Removing 删除与移除,流程操作应用,l1_extension,portfolio,complex,,流程操作相关内容的真实使用者,我想做一个面向希望快速完成任务的人的流程操作应用作品展示站，核心目标是把流程说清楚。 请把结构至少拆成详情区、列表或卡片区、核心信息区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑反馈提示和切换视图，另外 空状态、移动端收起布局 这些状态也要有对应反馈。 风格先不用定死，模块可以丰富，但主次关系必须明确。 如果会出现长内容或长列表，滚动中的定位感一定要保住。 如果会有多种内容类型混排，最好从规则上先区分清楚再排版。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_011_0062,scene_011,交互方式,Deleting & Removing 删除与移除,通用工作台应用,l1_extension,dashboard,vague,,通用工作台相关内容的真实使用者,我在准备做一个通用工作台应用的数据看板，我更在意第一眼能不能快速理解。风格先不用定死，不要太花，重点内容容易扫到就好。 我更在意主要动作是不是够明显。
q5k_scene_011_0063,scene_011,交互方式,Deleting & Removing 删除与移除,状态管理应用,l1_extension,form_flow,medium,Material,状态管理相关内容的真实使用者,我在做一个状态管理应用的多步骤表单流程，我希望首页先建立清晰的认知。页面里我至少想放一个状态反馈区和一个快捷操作区，并且把二级筛选做得明显一些。交互反馈要清晰一些，接近 Material，移动端和桌面端都要顺手。希望信息区块之间有明显主次，不要平均用力。
q5k_scene_011_0064,scene_011,交互方式,Deleting & Removing 删除与移除,内容清理应用,keyword_extension,portfolio,complex,,内容清理相关内容的真实使用者,我想做一个面向希望快速完成任务的人的内容清理应用作品展示站，核心目标是让重点动作更好找。 请把结构至少拆成列表或卡片区、状态反馈区、核心信息区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑二级筛选和展开收起，另外 加载状态、失败重试 这些状态也要有对应反馈。 风格先不用定死，内容会持续增长，所以不要只适配首屏。 请把状态反馈和操作后的可预期性考虑进去，不要只做静态排版。 我希望用户在任何位置都知道自己当前所处层级，不想出现迷路感。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_011_0065,scene_011,交互方式,Deleting & Removing 删除与移除,批量管理应用,keyword_extension,dashboard,vague,Material,批量管理相关内容的真实使用者,我需要一个批量管理应用的数据看板，重点是看起来顺手、别太复杂。交互反馈要清晰一些，接近 Material，最好手机上看也自然一点。 我希望重点内容能自然落到视线中心。
q5k_scene_011_0066,scene_011,交互方式,Deleting & Removing 删除与移除,回收站管理应用,keyword_extension,form_flow,medium,Minimalism,回收站管理相关内容的真实使用者,我在做一个回收站管理应用的多步骤表单流程，我希望首页先建立清晰的认知。页面里我至少想放一个核心信息区和一个状态反馈区，并且把展开收起做得明显一些。尽量极简、留白多一些，移动端和桌面端都要顺手。别让页面看起来像模板拼接，至少要有一个明显记忆点。
q5k_scene_011_0067,scene_011,交互方式,Deleting & Removing 删除与移除,Deleting & Removing 删除与移除应用,xlsx_candidate,portfolio,complex,,Deleting & Removing 删除与移除相关内容的真实使用者,我想做一个面向希望快速完成任务的人的Deleting & Removing 删除与移除应用作品展示站，核心目标是让浏览更顺畅。 请把结构至少拆成核心信息区、核心信息区、列表或卡片区这几个层次，不要只给一个平铺页面。 交互上我希望重点考虑切换视图和反馈提示，另外 移动端收起布局、空状态 这些状态也要有对应反馈。 风格先不用定死，信息可以多一点，但层级一定要稳。 视觉上可以有记忆点，但不要为了花哨牺牲理解效率。 请提前考虑信息量上涨后的扩展性，不要只适配少量示例数据。 同时要兼顾响应式，尤其是手机上信息收放、按钮层级和浏览节奏。
q5k_scene_011_0068,scene_011,交互方式,Deleting & Removing 删除与移除,Deleting应用,label_token_extension,dashboard,vague,,Deleting相关内容的真实使用者,帮我先搭一个Deleting应用的数据看板，先保证结构清楚，后面再慢慢补细节。风格先不用定死，整体浏览节奏舒服就可以。 我会更关注首屏是不是干净。
